540,985003
540,952000
540,1056416
540,933347
540,938023
540,962088
540,948316
540,977945
540,945427
540,950283
540,937055
540,915690
540,905641
540,900216
540,975987
540,923669
540,994047
540,978035
540,1004990
540,894272
