660,137149
660,59273
660,129127
660,269543
660,124423
660,21767
660,172087
660,77438
660,123858
660,111730
660,188158
660,145165
660,11963
660,47213
660,28519
660,129200
660,182125
660,255934
660,89760
660,76896
660,44203
660,135368
660,30554
660,90494
660,89099
660,354989
660,181723
660,8765
660,170464
660,69877
660,72349
660,103697
660,90334
660,194278
660,36898
660,93919
660,6069
660,177400
660,105020
660,129904
660,38771
660,225197
660,81231
660,33080
660,130210
660,62414
660,196375
660,48473
660,217267
660,380303
660,31078
660,180527
660,116670
660,157012
660,149092
660,232756
660,131379
660,10531
660,64543
660,46926
660,29139
660,92854
660,360930
660,157133
660,147427
660,224268
660,88776
660,66888
660,251020
660,238516
660,104287
660,83785
660,77358
660,250804
660,145763
660,186068
660,79148
660,167386
660,18897
660,108493
660,41534
660,58049
660,251899
660,138248
660,14493
660,104875
660,66479
660,281708
660,44930
660,43945
660,172900
660,16690
660,13614
660,107095
660,44748
660,120745
660,378683
660,98118
660,262470
660,134422
660,95371
660,84944
660,201776
660,239896
660,151002
660,281898
660,114717
660,18176
660,206145
660,132737
660,106914
660,123449
660,142504
660,165664
660,55586
660,132453
660,20319
660,68117
660,10369
660,62592
660,212679
660,48965
660,33579
660,186717
660,151650
660,112849
660,20439
660,65589
660,154717
660,136962
660,144161
660,228750
660,62967
660,203788
660,313161
660,276707
660,53968
660,6403
660,67048
660,116530
660,90282
660,355401
660,58231
660,105013
660,124196
660,39387
660,173679
660,146281
660,142732
660,55916
660,59020
660,342823
660,58923
660,198716
660,26282
660,171382
660,76959
660,42692
660,119362
660,124257
660,164739
660,145969
660,61616
660,149604
660,80339
660,229235
660,70830
660,86423
660,72957
660,75073
660,172928
660,69661
660,83336
660,26272
660,322284
660,54739
660,104680
660,82704
660,7283
660,119278
660,160160
660,161197
660,107886
660,187954
660,64900
660,243741
660,227301
660,78159
660,106573
660,88116
660,83233
660,137046
660,112992
660,48472
660,130413
660,126886
660,58754
660,73499
660,160228
660,125955
660,185732
660,80272
660,175025
660,143053
660,200274
660,144302
660,84408
660,131410
660,55377
660,147506
660,98503
660,51157
660,18213
660,81841
660,120815
660,46336
660,60940
660,4161
660,94938
660,102230
660,98784
660,44981
660,48577
660,124154
660,55655
660,256725
660,35127
660,28831
660,280133
660,110980
660,206809
660,190472
660,173778
660,162894
660,23019
660,172596
660,487944
660,153232
660,116651
660,99394
660,16954
660,68305
660,59377
660,25173
660,157915
660,173348
660,235242
660,116584
660,237949
660,86960
660,64353
660,88133
