660,156101
660,185153
660,193704
660,27649
660,83696
660,137226
660,43680
660,80768
660,107941
660,49795
660,98158
660,87885
660,146636
660,180867
660,96466
660,155979
660,172445
660,57189
660,61534
660,40606
660,71218
660,21322
660,109134
660,123301
660,46786
660,147362
660,83532
660,44847
660,61695
660,78558
660,108960
660,82436
660,116492
660,165972
660,46113
660,115387
660,221797
660,173716
660,110471
660,74039
660,104234
660,96132
660,58004
660,146758
660,130001
660,86204
660,165877
660,106862
660,43003
660,145560
660,245387
660,32110
660,127743
660,91989
660,136785
660,118173
660,130943
660,227100
660,75387
660,25861
660,134044
660,100657
660,53744
660,265965
660,142363
660,44740
660,138658
660,307672
660,247017
660,179922
660,199090
660,168908
660,149769
660,30547
660,172182
660,135481
660,241447
660,118302
660,69936
660,112575
660,31460
660,71706
660,94436
660,99590
660,113451
660,20205
660,159258
660,40093
660,158268
660,59560
660,49418
660,90144
660,37718
660,39534
660,76680
660,109332
660,30507
660,92481
660,85751
660,138461
660,217821
660,231427
660,118523
660,293347
660,185226
660,142610
660,116513
660,129425
660,170465
660,120354
660,70285
660,141417
660,235672
660,141901
660,48273
660,96044
660,154353
660,152744
660,91395
660,41881
660,126389
660,157124
660,74302
660,96558
660,199007
660,40344
660,129842
660,7631
660,143555
660,153079
660,48245
660,27945
660,51651
660,120856
660,30343
660,63162
660,267892
660,133130
660,11301
660,94818
660,178102
660,248392
660,61872
660,42600
660,10013
660,90372
660,248372
660,181662
660,76851
660,129181
660,146114
660,289757
660,87152
660,139095
660,246347
660,130878
660,62314
660,27252
660,56109
660,221257
660,193252
660,61473
660,82441
660,198451
660,208919
660,39302
660,45753
660,255271
660,195654
660,230914
660,26957
660,6909
660,63592
660,291217
660,364253
660,83466
660,24661
660,122951
660,115187
660,156098
660,17975
660,147195
660,229342
660,100430
660,57410
660,148623
660,322752
660,97671
660,199458
660,55326
660,269356
660,128207
660,61176
660,61327
660,51191
660,106731
660,63302
660,191300
660,152419
660,95457
660,375207
660,146808
660,152717
660,16764
660,111210
660,88179
660,28033
660,231489
660,233475
660,15479
660,116771
660,79346
660,69954
660,46443
660,277038
660,129342
660,126619
660,55728
660,25519
660,185673
660,42131
660,160619
660,184385
660,145175
660,111013
660,55374
660,138317
660,169588
660,104818
660,137988
660,65799
660,115480
660,307856
660,136315
660,260010
660,40806
660,247949
660,167173
660,326961
660,80510
660,141940
660,195722
660,50288
660,333384
660,100645
660,80608
660,104336
660,166823
660,59426
660,76008
660,71025
660,205316
660,123101
660,160868
660,48379
660,264685
660,102365
660,104413
660,63437
660,103945
660,156053
660,181217
660,120507
660,88662
660,36321
660,241997
660,19963
660,207990
660,134134
660,84913
660,208115
660,239185
660,95181
660,42783
660,143826
660,66060
660,126623
660,119736
660,113414
660,106999
660,157490
660,87344
660,195168
660,226897
660,4013
660,189430
660,41938
660,218422
660,178171
660,204806
660,372680
660,298102
660,96481
660,125626
660,91046
660,16674
660,79051
660,244539
660,213164
660,236228
660,124582
660,117082
660,256121
660,62654
660,125679
660,180074
660,191319
660,217814
660,151622
660,50107
660,220745
660,114491
660,169819
660,245377
660,19976
660,215061
660,27589
660,265429
660,82217
660,6584
660,112235
660,257606
660,70359
660,35318
660,15752
660,78309
660,64320
660,152714
660,107340
660,50142
660,61696
660,272417
660,22819
660,31338
660,80219
660,56181
660,223630
660,185320
660,192048
660,23440
660,70271
660,140104
660,102968
660,130784
660,53849
660,47391
660,142242
660,46932
660,84020
660,25063
660,115079
660,42778
660,192978
660,277137
660,95806
660,30225
660,92236
660,271236
660,58800
660,104289
660,152331
660,150729
660,97526
660,97105
660,5237
660,104056
660,67370
660,140304
660,150076
660,44492
660,139130
660,121955
660,95639
660,167595
660,119216
660,60736
660,58856
660,58624
660,48773
660,28537
660,121659
660,183903
660,66814
660,66907
660,91221
660,228324
660,206690
660,182398
660,87235
660,97356
660,60823
660,199182
660,66457
660,132565
660,238125
660,233802
660,242110
660,32851
660,49389
660,28956
660,130861
660,68691
660,78283
660,130144
660,87761
660,90971
660,71558
660,67065
660,218227
660,199519
660,138540
660,119221
660,312664
660,145300
660,218095
660,3705
660,72851
660,244049
660,191317
660,172368
660,55198
660,54090
660,104125
660,104923
660,145236
660,170161
660,166112
660,183605
660,211132
660,69188
660,56109
660,21567
660,185604
660,197255
660,130427
660,142424
660,181779
660,69976
660,104178
660,79006
660,329222
660,72711
660,165429
660,78277
660,95395
660,73233
660,41975
660,12044
660,124621
660,235797
660,238199
660,189379
660,208549
660,160007
660,298657
660,81944
660,100831
660,32165
660,170550
660,169556
660,105084
660,142597
660,162314
660,103413
660,110317
660,173795
660,41689
660,132688
660,86584
660,126785
660,190690
660,309339
660,83397
660,163158
660,173674
660,228989
660,151024
660,125543
660,99664
660,61804
660,78094
660,220114
660,127112
660,192046
660,136204
660,80934
660,128106
660,159950
660,180575
660,101473
660,138534
660,142809
660,102146
660,56524
660,19369
660,42832
660,90201
660,212704
660,109344
660,196220
660,127132
660,118745
660,98383
660,67076
660,114967
660,2061
660,166968
660,105504
660,48747
660,97175
660,60288
660,118778
660,157006
660,289599
660,49203
660,228454
660,104194
660,106795
660,76108
660,202841
660,61431
660,64891
660,95933
660,11030
660,163788
660,275594
660,114372
660,46550
660,130892
660,95397
660,125788
660,218557
660,135691
660,138543
660,291548
660,197238
660,68790
660,60819
660,141039
660,142835
660,211709
660,197841
660,143929
660,125989
660,20955
660,57169
660,26354
660,47540
660,31278
660,71680
660,36541
660,136193
660,168227
660,70297
660,108175
660,256668
660,90855
660,66458
660,52674
660,86361
660,114335
660,152560
660,171054
660,101926
660,222329
660,106585
660,40187
660,175844
660,26484
660,28941
660,44399
660,140191
660,118337
660,200445
660,45036
660,114872
660,-1
660,99004
660,135818
660,21824
660,48078
660,358357
660,64496
660,101807
660,25229
660,132507
660,55625
660,88554
660,81775
660,267861
660,75457
660,138792
660,112611
660,36314
660,97444
660,74824
660,116896
660,58495
660,50678
660,207486
660,12893
660,135130
660,272018
660,55208
660,167673
660,24315
660,41439
660,21944
660,44700
660,57652
660,141469
660,116158
660,170841
660,109040
660,81850
660,47832
660,167108
660,281841
660,17677
660,60327
660,31651
660,30395
660,46745
660,92020
660,89091
660,137376
660,146278
660,67596
660,47970
660,99946
660,16402
660,138877
660,119349
660,110535
660,169860
660,179667
660,71737
660,198924
660,129030
660,150967
660,36290
660,110296
660,153326
660,178144
660,132811
660,157097
660,105546
660,66461
660,113459
660,104323
660,40009
660,97059
660,49570
660,250740
660,232378
660,41424
660,25875
660,56851
660,311367
660,85126
660,244858
660,70865
660,108664
660,101015
660,190846
660,128816
660,212874
660,51518
660,30176
660,260826
660,230605
660,98182
660,166077
660,135677
660,238992
660,173346
660,89322
660,46731
660,70347
660,128897
660,65401
660,62695
660,76116
660,54076
660,55365
660,241792
660,119496
660,174954
660,86686
660,136282
660,237424
660,127012
660,71824
660,33012
660,114755
660,204973
660,144036
660,10273
660,97865
660,102053
660,60683
660,19724
660,12680
660,251310
660,51272
660,54385
660,187050
660,214686
660,38057
660,126297
660,198765
660,116684
660,74020
660,74952
660,236133
660,61636
660,71991
660,33143
660,204225
660,147690
660,94576
660,123662
660,40774
660,157931
660,82526
660,270748
660,141468
660,149337
660,52784
660,215063
660,113908
660,106077
660,193309
660,216735
660,6194
660,164021
660,84263
660,28527
